Genename	DNMT3A
TMED4	-0.342276130866959
SEPTIN2	-0.0471346068388013
HP1BP3	-0.167590518563122
LTA4H	0.212109379992805
LSM4	0.256536049354119
VPS35	-0.0910896316594783
CRKL	0.37399179909604
SLC25A11	0.295028986893721
SERPIND1	
NDUFB9	0.11359102798617
HSD17B4	0.197148244719904
PSMB10	0.584696308415116
GABARAPL2	0.00407921352030039
PSMB2	0.114631566501799
SNRPA1	-0.139161975108044
NUP133	-0.125535231618746
ELAVL1	0.0687735852807887
RBX1	0.258474334789794
ILF2	-0.0202937960709867
CISD2	-0.0206383164413146
BST1	-1.21599207201221
GNB2	-0.378685326772158
ITGB2	-0.022647260496317
CCT5	0.143375937134633
SERPINB6	0.288064641279826
NUDC	-0.11965084898862
SLC7A1	1.15158973887155
ITGB3	-0.972019157265918
CYC1	0.110626307716739
U2AF2	-0.0775999632994371
LAMTOR5	-0.282684060645651
FUBP1	0.290567068903023
RAB8A	-0.186783923617012
EIF3I	-0.19094029021371
ERO1A	-0.0869964809341129
CHIT1	
THBS1	-1.08804986505503
NME1	0.0258868119429601
UTS2	0.168194924726724
CPPED1	0.321030961990072
LMAN1	-0.0676435401922122
STING1	-0.152820528397939
SAP18	-0.0209080463375852
CCT4	-0.217401070724779
TMX1	-0.0771183366826473
RAB3D	-0.116255406705778
LMAN2	-0.108143302952367
ST13	0.15290830340468
EBNA1BP2	-0.166294229016488
MGST2	-0.00840185240656947
UFM1	-0.0623051959261867
CCT3	-0.0687218569532834
TARDBP	0.242442299296725
ARL8B	-0.392404288961935
DHRS7	-0.233602926892656
PRDX4	-0.159402639016798
RCC2	0.174782597096886
SRSF10	-0.0108275004843933
PGM1	-0.0423506768976398
PDAP1	0.558017447160838
SSB	-0.0171445923225111
CACYBP	0.253853888786444
CTSS	0.0635108797228904
METAP1D	-0.117851127503425
PDLIM1	-0.629733017126346
ATIC	0.155316234706664
H3C15	0.663219453050142
SEPTIN6	0.350154994975734
CCT2	-0.0915103325340392
PPA2	0.141342547660098
ARF4	-0.288512642458165
EIF1	0.126950908913417
DAZAP1	0.0337267185039618
LAMP1	-0.337584838569722
DDX17	0.0332059370376645
VPS29	-0.159493438904562
DHFR	0.688125454500917
UQCRQ	0.440023381746634
ATOX1	0.641687232526263
VCL	0.286668864112855
DNAJC5	-0.582367633030153
CAMK2D	-0.13404115597492
ELOB	-0.0137225409419465
FGB	-0.580427511417478
UBA1	0.313215170934232
CDA	-1.31465236944636
RPL27A	-0.353171523367269
SND1	-0.178741633119865
CTSB	0.148250090930745
M6PR	-0.0497826588716426
GLUD1	0.100525275005434
NDUFB4	0.0681064466662191
NIT2	-0.55101786961875
HINT2	-0.0301092663244195
TOMM22	0.137612858308591
CTSA	-0.475354836858562
SDHB	0.0553923918065454
PTPN6	0.00370885166657713
RALB	-0.0167623498149822
DOHH	-0.899773356169726
CTSZ	-0.404267574903983
RPS27L	0.147402488951225
GRK6	-0.912428119215876
RPL26	-0.823050854897828
TUBB1	-1.10679027881038
KHDRBS1	0.0469286319134465
SPN	0.190849097423893
EFHD2	-0.0366649500254925
ABHD10	0.308342786590821
ANXA4	0.38312214219774
UQCRFS1	-0.00818620894564202
ADSS2	0.176506078647393
ERP44	-0.234083466111483
RPL13A	-0.611407431167276
DAD1	-0.0987443423087454
VAMP3	0.0434012969199747
NUCB2	-0.358514749815907
CHGB	
TNFAIP8	-0.241530683903208
PSMA3	0.138047598359491
CCT6A	-0.04489837661342
ATP5F1D	0.193234096782797
TMED9	-0.0368613393634702
EIF4A1	-0.277996164425332
SNX3	0.0844237650254533
FAM107B	-0.651034650976716
CEBPE	-1.24226972516228
YBX1	0.328053441809385
HCLS1	0.110793809753762
CYB5R3	0.0321343940169526
FH	-0.088313254084648
MSRA	-0.594601542165709
RBM8A	0.136129145704962
MT-CO2	-0.0684049755424527
GRN	-1.08289224929272
ACADVL	-0.0664661980482777
RAB32	-0.643651201654238
FLNA	-0.1681556296625
CYRIB	0.0776855754298897
RPS15	0.450756278425196
AIF1	0.23915954167652
SLIRP	-0.238729703503269
ATP6V1A	-0.0909085067714342
RPL4	0.221145910185386
LAMTOR3	-0.0556908964273503
TBCA	0.0877110101102084
RFX5	-0.720617272757499
CREG1	-0.0739903722914878
ABHD14B	0.275217171148988
SNRPC	0.0362112517834697
NUDT21	0.138372332208664
DLD	-0.0800886569377703
TMED2	0.0233064964649612
OS9	-0.269189700241014
SPCS1	-0.322841275403105
ETFB	0.19593106408769
PDHB	0.173584400914511
GATD3	0.162528251681471
RPL3	0.0056625345410282
CTSC	0.00828190771090721
PPA1	0.558727214692242
HMGN1	-0.304071529265275
TSN	-0.055531528441376
PSMA1	0.180290258679897
RAB5B	-0.74652452049113
UQCRC1	-0.0483217035699621
CCT8	-0.14752306709172
UBE2V1	0.148643216056716
SEC13	-0.00416310078761456
MTAP	0.44892058438021
PSMB4	0.208955693252549
ROMO1	-0.0729779595891119
PHF5A	0.128758735237958
MANF	-0.699915552013871
PPIF	-0.0100860818655614
PSMA2	0.177181578935093
RAB27A	-0.378280997814961
RNASET2	-0.370607595974239
PACSIN1	-1.80515552774171
IGLL5	0.445217012484406
ADH5	-0.0348085978627116
PRSS57	-0.9640618187713
DDOST	-0.180570224684302
DDX39B	0.167404888416883
OTUB1	0.388129989116396
RPS27	-0.213399072611969
PTTG1IP	-0.445585642515245
RPL23	0.456144503599201
GGH	0.325655342305093
RANBP1	0.0251015278580611
FKBP3	0.486140717691481
DEK	0.0700156518981016
RAB5C	-0.0656861946807341
XRCC5	0.298826773510121
ALB	-0.336908142969857
CSRP1	0.0156961694432121
STRAP	0.0173856168819945
ATP5F1C	0.134873752759633
IDH3A	0.164644592377632
CDC37	-0.134997678370968
TCP1	0.0181231404628671
LRRC59	-0.37608989120285
HM13	-0.0120839735442668
FUS	0.149664609780536
LAMTOR1	-0.0885343909635391
PLEK	-0.0811311090664445
SSR1	-0.183980108455007
ACADM	-0.00220877228060506
RAB11B	-0.00343062708142928
ANXA11	-0.142411686921034
CNPY3	-0.0379980695449564
ALDH1A1	-0.0318257392381515
LSM2	0.140575225735694
HNRNPH3	0.153423443106655
CBX5	-0.0460951686175314
DYNLL1	0.0293323669207351
GLIPR2	0.022741750313831
BAX	0.146838099975896
PSAP	0.120463448497086
SUCLG1	-0.267362294092349
SF3B5	0.0144404575538772
RPL10	-0.384890336578921
ANXA5	0.481931429913237
ATP5PB	0.110981827690283
RALY	-0.260576881598084
APMAP	-0.166912489932165
DYNLL2	0.443627388622682
ISOC2	-0.223259230545613
MAPRE1	0.171075351485582
RPA3	0.0490278815371442
AHCY	-0.180641466481492
SRSF2	0.156170426745808
RPS26	-0.226269996976868
TRIM28	-0.0294636154946201
HSD17B11	-0.616335472381313
TMED7-TICAM2	-0.228927490709303
COX6C	0.205005553704641
LSM6	0.149564540001508
PGLYRP1	-0.0926173987321836
H3C1	0.211860374172657
MYH9	-0.181042313296597
HSPA9	0.0419230589554386
CALCOCO2	-0.460899757363201
SAR1A	0.134219222379678
SRPRB	-0.266617577826715
TYROBP	-0.533720038321957
PDIA4	-0.236360350138966
CALM3	-0.241276260529695
EIF6	-0.0469835401612949
ETFA	0.261058751604773
MZB1	0.447790406750712
UQCRB	0.0366039214949741
ANP32B	0.112481784742996
H1-10	-0.0599320538577079
RPS9	-0.614439325469407
RAB10	-0.108291340037489
RPL7A	-0.137227836335585
PSMA7	0.0167016556336811
PHPT1	0.816236729126393
CIRBP	-0.0407500505638826
MAGT1	-0.464413742784647
ALYREF	-0.116085168243701
BID	0.0978223806949019
RBM3	0.0200156008049116
ANP32E	-0.236400363080613
ALOX5AP	-0.0805013297384657
MS4A3	
MARCKS	-0.820028085118508
HNRNPM	-0.0890129915665285
RAB14	0.0240113319377711
NONO	-0.0254876916856082
RPL13	-0.186189778249629
ALDOC	0.0535791718570309
WDR1	0.0730425802480374
GLO1	0.58112481105479
GRB2	0.177037832426615
ZYX	-0.0368447593824762
CYB5B	0.170648619895767
CAPG	0.0346580522002188
ARPC3	0.0239124539445901
PA2G4	0.0118708456063243
DNAJB11	-0.269099418205057
PLIN3	0.068980701849013
SFPQ	-0.0773992365640148
HADHB	-0.0550927595106005
SNRPF	0.297725223069594
BCAP31	-0.136470093760458
ARPC4	0.585170567653756
RPL22	-0.326321521996561
LASP1	-0.0437244491088153
RAB1A	-0.313999553887471
EEF1B2	-0.102811422430031
PSMA5	0.0890503964343953
G6PD	-0.132273634945376
RPS27A	0.546635894690239
PHB	-0.154200935353706
LAMP2	-0.078286482364244
RPS25	-0.274963571970855
VASP	-0.682050238805104
VCP	-0.015302638549396
XRCC6	0.179134678874062
FOLR3	
H1-3	-0.571954898427026
ESD	0.150176919663457
HPRT1	0.0649890752976362
RPS16	-0.067862185244609
HSPE1	0.154141028255473
CA1	-0.785883875044599
ERLIN1	-0.0852998694381054
ACAA2	0.121468310383619
ATP6V1E1	0.194591843982776
MORC3	-0.169662649338021
TXNDC5	-0.300298967979281
SERPINB10	-1.38234787221981
TPT1	-0.224777397425038
NIPSNAP3A	-0.0957678259489258
FCN1	0.190242663279065
RPS6	-0.726613203746202
ANXA8	1.22616464163721
ECHS1	0.0345930809992815
RPL27	-0.114492367718666
OSTC	-0.167376331634485
MYDGF	-0.417519460032003
CST7	-1.45261776511101
HADH	0.549113579958042
SCP2	0.120227438452361
COX4I1	0.0782786836712068
COX17	0.298456905895282
SSR4	-0.172594811476947
CYBB	-0.596723547900168
RPL32	0.077999055228842
PSMB8	0.318780641626223
APRT	0.101155181932775
RPL18A	-0.453705095127461
MLEC	-0.397100230757313
UBE2L3	0.383145516128627
FTH1	0.174224738016111
RAB18	0.247017076972835
TRA2B	-0.00999605696489089
RPL23A	-0.431333427090837
CS	-0.164401936178632
HSPA1A	0.00492194379638735
SRSF1	0.0870397540233414
ANP32A	0.283426890391428
HNRNPH1	-0.0179034304062409
PCMT1	-0.0720336106317849
FERMT3	0.0682681773323335
BLVRB	0.391826466926604
SEC61B	-0.134463616448376
S100A6	0.4462826722872
ACAT1	-0.496076270807462
TUFM	-0.0388068268228541
HNRNPDL	0.0437397701988924
SOD2	0.850208566045322
LSM5	-0.308707184393358
CYBA	-0.700224161189158
UBE2I	0.250214935948425
CNN2	0.0794856270275202
PSMA6	0.0412164639611418
VDAC3	0.140212901591939
37316	-1.61241021131297
SLC25A3	-0.0107939281385715
PSMB1	0.198220115800276
FKBP2	-0.332660354032698
PRKCSH	-0.0612313245317739
LPP	-1.94253588634883
GSTK1	0.029517322746677
RPUSD2	-0.906772026022712
MGST1	-0.332233196012577
HNRNPL	-0.083231114373261
SUMO2	0.438713808665499
CLTA	0.0466338926967892
SRSF7	0.0652344184388639
RPN1	-0.216007755625766
EIF4H	-0.228589636521901
HSP90AB1	-0.109304954878916
RPL34	-0.595314140138058
NPM1	-0.204986153725487
CHID1	-0.325675260196877
COX5B	-0.047758283689303
RPS8	-0.145814195673732
ATP5PF	0.317036194016482
RPS7	0.136966004473381
MSN	0.179890677736379
EEF2	-0.148408585860983
RPL21	0.0961297775928968
C1QBP	0.120766501532808
RPL15	0.381319135930863
RPL14	-1.02371299192275
OTUD4	-0.954946219809234
UQCRC2	-0.055547789438658
CNPY2	-0.0992203789270075
UQCRH	0.142389703752936
RPL6	-0.276717757540533
ALOX15	-2.80828503160149
RAP1B	-0.166801681893197
HADHA	-0.0329569475848352
LGALS1	-0.00983856689581604
GDI2	-0.00392547073521944
RAB1B	-0.21749871164979
NUTF2	0.530174968990361
STMN2	-0.426936561267238
GNB1	-0.277151825593293
GALK1	0.262794978307418
PMVK	0.336068682683545
RPL35A	-0.294026767392104
GPX1	-0.063210523093536
SNRPG	0.202198476659008
SRP14	0.137085723657961
PTBP1	0.353793623364302
ATP5PO	-0.00848822004889165
OSTF1	0.190225845060644
SERPINA1	-0.682604743175042
RPL17	-0.30545694967577
ECH1	-0.168347528607758
ALDH2	-0.439638645652192
RNH1	-0.316379537029146
COMMD2	-0.729842741729234
HNRNPA0	0.0990365860916909
PHB2	0.00745540204277912
RAB2A	-0.149556768192518
RPL9	-0.0347768450153061
ERP29	-0.275840595440352
VDAC1	0.170806516478229
ARPC2	0.00960912208825322
RPS4X	-0.183053185818923
HSP90AA1	0.14155141107795
ATP5MG	0.0772142377761078
VRK2	-1.63043289413605
SEC22B	0.0647506298941978
BASP1	-1.01247623328278
TPP1	-0.227370497049021
YWHAH	-0.12117585055038
YWHAG	-0.0159765501250556
RPL11	-0.187464673627175
ELOC	-0.0533998850240368
PSME1	0.147150266551808
SNRPB	0.155048378212903
GSTO1	-0.0468198712932471
RPL30	-0.389881689605106
NCL	0.117527074091331
CSTB	0.428242321607797
HMCES	0.312657536479095
RPL18	-0.267990807453095
SNRPD2	0.101983473564869
ACTN1	-0.799532805766019
RPS11	-0.544929208009003
AK2	0.131180876095898
CHCHD2	0.292424528138603
COX5A	0.0734686234574902
UBE2N	0.0887827052029076
ENO1	-0.0690115136041694
HSD17B10	0.0654618215679571
RAB7A	-0.121396709811946
SNU13	0.19072939295578
ARPC5	-0.00394139899921548
SGTA	-0.226576031203045
PKM	-0.138111225435773
PF4	-1.19248965570955
RPS23	-0.184316511593611
RPSA	-0.164066866847157
ARPC1B	0.219720523644679
EEF1G	-0.146785368046595
H1-0	0.683580599309753
SRGN	-0.927956114630992
GNG5	-0.0334739737125985
RPS18	-0.229385062229205
PRDX2	-0.058350975418452
OLFM4	-1.65493113067847
ARHGDIA	-0.257294048171815
TUBB8	-0.316912981931155
HNRNPF	-0.047898780292935
PNP	-0.445483241619775
HDGF	0.209216563929564
RPL7	-0.419951657128211
SUPV3L1	0.187742777133827
NDUFA4	-0.106027829065544
PSME2	0.453165419344017
RPL5	-0.279814202237769
TMED10	-0.0562887867122621
GLRX	0.262276007214651
ACTR2	-0.00483429231485963
COTL1	0.125429072756849
FTL	-0.54595004202678
RPS24	-0.0144499948825222
RPL10A	-0.441221056515387
MTPN	0.372380197185991
RPS3A	-0.658773049138377
CDC42	0.0253979341714124
CWF19L1	-1.43200406694007
CD59	-0.0811381729673209
DDT	0.00972797262162204
BANF1	0.186459027990259
RPS20	0.0576402281641271
RETN	-0.768907926932067
CEACAM6	-1.26944197400763
MDH1	-0.0308529738034808
RPL19	-0.21033139394008
YWHAQ	0.141707428398295
RPS2	-0.469131778626935
H2AC21	-0.178138670767458
MACROH2A1	0.00838407580000688
HLA-B	-0.152461730155781
COMT	0.110125101549719
ALKBH6	-0.182769990493919
APEX1	0.0731671721147278
IDH2	0.0554164048188523
RPS13	-0.481342421507911
SSBP1	0.118654251017563
RHOG	-0.0263049541818341
FAM9C	-0.78662667399763
CAPZA1	-0.011022063365917
CYCS	0.0782169077896802
DBI	0.024703934421259
SNRPD1	0.169369608743897
HPGD	-1.74795744605723
PRDX3	0.000167778706731161
GNAI2	-0.494719613148624
PCBP1	-0.0653287222757921
RACK1	-0.179994083416269
RPL28	-0.387260403901088
RPS19	-0.113003457952639
SS18L2	-3.09269664898306
HMGN2	
RPLP0	0.0062466298392194
CBX3	0.120087571530316
STMN1	-0.287240944548742
ANXA3	-1.0211369462227
CAPZB	0.0337085045746949
PARK7	0.147533401139803
ATP5MK	-0.0753975277185927
HSP90B1	-0.393247021616856
HSPD1	0.178472088141981
ACSL1	0.409226076953355
COX7A2	-0.14392880774265
CAMP	-1.36569690777021
COPS5	0.311896358359671
ACTG1	-0.10548656090654
YWHAE	0.0878860129746727
SNRPD3	-0.280077372160186
ATP5F1A	0.0566742095818071
RAN	0.214170024854495
TSPO	-0.105492567009713
CEACAM8	-1.75322280015334
PCNA	-0.0732365653264039
S100A12	-0.686494886971627
SRSF3	0.0660223493717907
NACA	-0.0171619308348407
ACTR3	-0.0689232321571417
RPS29	-0.0148114233454536
PDIA6	-0.335675661550955
LCP1	0.00496411062675704
RPS3	-0.200472202274014
VIM	-0.0745365374654113
ATP5PD	0.167533944579078
YWHAB	-0.065039589843573
H3-2	-0.698953973677216
HINT1	0.217397492231559
HNRNPAB	0.109030883701837
H1-2	0.694764701827085
LDHA	0.116656989143995
PTGES3	0.126897923038132
RPS17	-0.249704253672406
S100A4	0.699623848615694
TAGLN2	0.294322970267121
HNRNPA1	0.0362708522289629
HSPA8	-0.0660742543717224
SRP9	-0.0725467045237687
RPS14	-0.231664199141646
RPS15A	-0.0621591371668128
RPS28	-0.302435490048631
COX6B1	-0.169879605301368
FKBP1A	0.417703116954952
FABP5	0.150394296079841
PRDX5	-0.126513055078743
PGK1	0.0362791191886292
CTSD	-0.00105336144649999
PRDX6	0.118688389111827
EPX	-1.64387984487838
GMFG	-0.064641447087833
CORO1A	0.0153331086693794
EIF5A	0.12514648280691
VAT1	-1.25248624065326
RPS5	-0.176560008894632
VAMP8	-0.50651225953455
PRDX1	0.372148759429929
ATP5F1B	0.0657069955992712
HBA2	0.180375464607237
GCA	-0.59198600192342
GPI	-0.623536957822072
STOM	-0.499191868235743
TALDO1	0.115835432982444
MNDA	-0.621509392513992
RPL12	0.0546935271556602
SH3BGRL3	0.544191959320179
PPBP	-1.81516601516811
ARF1	0.212906027611413
RPS21	-0.0575751534982017
PDIA3	-0.249502424783691
CANX	-0.333976391046639
H2AZ2	0.344607753523983
TUBB	-0.200803305042781
MDH2	-0.142427116612201
RPS12	0.00286146322035353
S100A11	-0.072223592063732
CD63	-1.20910609476143
ANXA1	0.100313429087959
LDHB	-0.0572396572370187
ZNHIT6	-0.506907173162458
SOD1	0.260614001290647
PGAM1	-0.23983212363457
B2M	0.270656105183113
ERH	0.00950388834763606
TMSB10	0.366744743503762
RAC2	0.0734570202439238
CAT	0.0432865659279734
ABRACL	0.264114114850751
SH3BGRL	0.255377563306424
TKT	-0.149744057393097
HSPA5	-0.413064805894553
MYL6	-0.160756596181685
YWHAZ	-0.0717064309043468
LTF	-0.323531965955675
CSTA	0.00933384417965694
NPC2	-0.181302758380465
BPI	-1.02188233851213
HMGB2	0.206188940686209
PPIB	-0.366778523504793
HBB	0.184420915988512
HMGB1	0.306226073447878
CLIC1	0.0347754052060956
PEBP1	0.383291605073758
HNRNPA2B1	-0.0635377399301639
P4HB	-0.79099431665046
PRG3	-2.56119150562957
S100P	-1.49007395760954
RPLP2	-0.185982676789929
ACTB	-0.37935177148102
TPI1	-0.0250085463394466
EEF1A1	-0.226503576861615
RPLP1	-0.196299045387
NRAS	0.258061695911321
CTSG	-1.35442655130983
MIF	0.0876461232025749
ANKMY2	0.117165649284163
PTMA	0.024599850127031
SERPINB1	-0.216987976025916
PPIA	-0.228626939721675
GSTP1	0.206098681898692
RNASE3	-1.35120003014616
H4C15	-0.0790126956862977
TXN	0.0757908834518014
JPT1	0.362750004646733
H1-5	-0.342130740442285
ARHGDIB	-0.00498972307670015
CALR	-0.587830524800559
FABP1	-0.25396772481857
LCN2	-0.19277446082782
DEFA3	-0.409004190814557
MPO	-0.966166546838734
CFL1	0.0837120728504356
DEFA4	-0.597721216529443
RNASE2	-1.40772375644359
AZU1	-1.35263504445173
TMSB4X	0.351527176218281
PRG2	-1.43637277442624
PFN1	-0.224920218764416
LYZ	-0.446412237681887
PRTN3	-0.905670246828248
ELANE	-1.80711846645613
S100A8	-0.176961950775798
CLC	-2.48864869703969
S100A9	-0.0866184023600897
BIRC6	-0.873005318673817
URB1	0.341995761133841
PKHD1L1	
MON2	-0.710605441624349
MED12	-0.340708104378676
HYDIN	-0.910152796747881
KMT2A	2.62289983968336
AFF4	-1.3836560453659
MAP1A	-0.203551989686612
BRAT1	0.482040303543103
CCDC88C	
TARS2	0.234685478977373
MYO9B	-0.405720644609123
EGF	
ZNF598	-0.283039560149759
ARID4A	-0.137357438485781
PPP4R3A	0.694402896048348
TBC1D4	0.231405223822181
INPPL1	-0.0849810361971528
PXDN	
PIKFYVE	
MAP3K5	
EHHADH	1.08587245699007
DOCK5	-0.257128154586218
HRG	0.512260377953015
RICTOR	1.04748823300316
CFB	
RSBN1	1.02855303083827
DNAH10	-0.902438810750047
RPS6KA5	-1.25697961058758
POLE	-0.519511470479329
NPC1	-1.7602874298003
HSPA2	
DST	-2.03330748499966
MSH3	-2.49464784449472
APOB	0.340939575649029
SLC12A2	
ZNF592	0.0265583242165781
A2M	-0.331384479585946
RAI1	-0.44554453748855
KMT2B	
TNRC6B	
ITIH2	0.319757417282846
XRN1	0.108211833758562
TTK	
NCOA2	-1.32851086195574
HSPG2	0.278977219282758
RELCH	0.12019549002341
USP36	-1.45362454826648
STAG1	0.46575471543215
RPTOR	0.135579473294904
SMG7	
VIL1	
CHD8	-1.39296298253219
PDZD8	0.80247656281366
VPS53	-0.257462437219374
RINT1	-0.513509210646453
ANAPC1	0.556664881279269
MX1	2.32159631015688
ZC3H7B	-0.725970218342807
MIOS	0.159861150479991
RPAP1	
DICER1	1.22969053231518
NCAPD3	
CTNNA2	-0.331917729434013
SZT2	-1.52625172454031
PTGES2	-0.169912822694221
ORC2	0.659459521436719
SMYD5	2.53351730752513
MTCH1	0.231584378141808
CD101	
MIS18BP1	-1.2467546049177
SMG6	
MED23	-1.67469305636433
MTSS1	
CHSY1	
MAP4K4	
BCAS3	-0.564751895357029
ATP2B1	-0.145751033647488
HECTD3	-0.460157766066064
EIF2AK4	0.421431627488435
RNF214	-0.519078724062939
TIMELESS	-0.219723844618044
TRIP13	
KDM3A	
MTIF2	-0.399403763339361
UIMC1	0.434829387347052
KIF13B	1.36326712199172
ANKHD1	
TYW1	-0.456099444007985
TAPT1	0.105348726498688
PLOD1	-0.0487342362286024
MAN1A2	0.338152320847716
PLA2G4A	0.232272950521331
APLP2	-0.132919956402082
CPD	-0.976324918384954
ZC3H7A	
RNF115	
DPP9	-1.05535866269811
RFX1	-0.96509287386635
PCM1	
CAPN7	-1.28924129512631
ENAH	
RASA2	0.355869941566216
BAG5	-0.847302422861315
THAP12	
TSC2	
SRPK2	
SFXN5	0.10331533786287
PRKCI	
UFSP2	-2.07003412509998
C4A	-0.16561721626776
EHBP1L1	0.514280726609995
ALCAM	-0.652375929451528
RNGTT	
PLXNB2	0.153904351168465
AASS	-0.152089443376837
RABGGTA	0.0796054254897001
SETD1A	-0.0657493594697893
WRAP53	1.05187343076836
COG7	
LRSAM1	
CRELD1	-0.221174600335837
CWF19L2	-0.568002361349917
UBFD1	0.840437173558403
CLPX	0.0104044673059014
SDAD1	0.0416290100713737
ERGIC3	-0.43128322252219
SMC5	-0.0238498931069643
ERC1	2.26529985750155
ABCB6	
ZNF609	
TYK2	
CARMIL2	0.0481512040838319
BTAF1	-0.268012136915644
ITSN2	-0.5806638045209
AP5Z1	-0.0870381973598717
MPL	
FGD4	
SHPK	0.91288782770432
DEPDC5	
HIP1	-0.809059372930566
PEX5	
TRIM56	-0.293412346589364
VARS2	-0.660798526581393
CC2D1A	0.0823335296556103
HTT	0.409216668785554
PNPLA6	0.0651313579101093
LUZP1	0.937488916402897
PPP3CB	-0.0873179769043022
TCF25	0.291285292974037
HEATR1	-0.152963355578305
GPATCH8	0.295302606398119
PAXIP1	-0.279684864829995
FES	0.97918836621413
GCAT	
N4BP1	-0.872478184777598
ANAPC5	-3.06756583054969
TRIM38	-0.13210983519103
NAA25	0.75317207448024
PPP4R1	0.123247513095645
HAUS5	-1.50543778167002
PRORP	0.0274791414787223
KIF4A	1.3795293903732
TRMT10A	
TBC1D23	-0.0949339484801876
VPS39	0.0340965920010294
TTI1	-1.08153165193151
ANKLE2	0.031579007851458
AHCTF1	-0.367333458889326
FAM76B	0.910023396249378
DSG1	
INTS6	-0.404208365940715
NKTR	-0.586366837402752
CLIP1	0.789883262275202
GAB1	
TAB2	
PARP9	1.69472421851025
TRIP12	-0.982193500264857
RPP25	
EXD2	0.471573023720858
GPR180	-0.941206255847066
HLTF	-2.12635127770661
HERC4	0.331976523245478
PRMT3	
LONP2	
PPP4R3B	0.562856577317029
UBE4B	0.314104454320767
TMEM260	
GEMIN4	-1.06988145257219
UBR5	-0.526016795393267
FCHSD1	
WWP2	
ZGPAT	0.31167981343514
BLM	-0.0777444629259079
COG4	-0.838932211733499
WDR11	-0.100546243329903
SMYD3	
EARS2	-1.09581030115052
SUV39H1	
SUPT3H	-0.328238285983864
FRYL	0.25693838902369
UTP20	-0.425908758366362
ARMH3	0.438003369231359
SLC16A7	
DHX29	
CNOT10	1.13806357099365
DENND3	-1.23423624115743
ITGAE	-2.07901946593614
IFIT1	2.27635533171128
WRN	-1.57859611903334
ZNF687	0.000433376444226612
NSD3	0.0347249670007522
JAK1	0.422727243422673
ME3	1.31677918615301
NME7	
KPTN	
SELENBP1	
IKZF2	-0.827187092696313
CHEK2	
MCM3AP	0.269521997171448
ZFAND2B	
PPP1R3E	
HEATR6	
JUP	0.258336653719903
DLG1	
A1BG	
CBX2	0.959708460909196
PPP2R1B	-0.919761675084808
TAPBPL	-0.434771387365495
YIF1B	
MPRIP	
MCAT	0.112955900579872
CHD3	0.810268029427423
FNBP1L	
PTPRE	0.858020440484705
SERPING1	-1.30417058774963
RBM28	-0.327595578415391
MYH4	
SPINDOC	
PALD1	
SMPD4	0.000148850999238763
ATXN2	0.927369342450391
SMC6	0.0607656499920639
CALCOCO1	
SLC29A1	-0.0391602029640574
FNBP4	-0.052161013102867
ZNF566	
CDCA2	
FAM169A	1.97334310418355
KYAT1	
USP9X	-0.713308093800047
PANK4	0.27368180703435
CTSF	
ANAPC2	-0.368236908145289
BOD1L1	-0.225073314148592
KIF2C	-1.3361269622845
HACL1	0.276944452324712
PAXBP1	-0.285116266785871
GLMN	0.19915089588357
SPC25	
TTC27	
ME1	
ERCC6L	
WASHC1	0.45824839378884
ALG9	-0.168270703941187
ITCH	-0.0640544382280189
GGA1	-0.174848783016335
TAOK1	
ARHGEF40	
GBP1	2.8230213791216
NFX1	
TLN2	
XPNPEP2	
MORC2	-0.0466871720158634
ELP4	
COX11	-0.219965805546895
SENP8	
SETDB1	-1.34143490082921
E2F3	-0.469909250377154
UAP1L1	0.502767311185292
HARS2	0.245638176185289
APOBEC3B	
CIP2A	2.28131113748627
ZNF521	-0.187044651244329
SCAF1	-0.281090584602597
DNM3	
GNA15	-0.127553952347108
LRRC40	-0.314352550186261
TLK2	
HELLS	-0.0357629271646909
DMXL1	0.295693111830868
TGFBRAP1	0.133275423109248
NCOA7	-1.68064021381509
STRIP1	-0.320036231631034
KIAA0930	-0.682618311247463
TTF2	
AHDC1	-0.924166501977726
ZNF579	
RBM45	0.440187822815139
PHF21A	0.950380629122894
AGO2	0.441213324711764
MGAT2	-0.320886385690036
C17orf75	-0.722139373775094
DCP1A	-0.672860225006919
MARK2	-1.8547642341657
BPTF	0.440185412502307
ARHGAP27	
SLC44A2	-0.394419272144471
NSD2	0.0559159501005381
LRRC8D	0.104510523271435
MBD2	-0.102128890979701
BICD2	0.389339125759897
LYSMD2	
PAQR9	0.321071560610851
RBBP6	0.189302130746828
CWC22	0.146090408848579
GPATCH1	-0.55446601685232
TTC5	
GTF3C1	-0.101674670032425
PCF11	0.194774591076649
ERCC3	-0.011656022837179
CACTIN	-2.1324757467883
CD109	
NPEPL1	-0.482140785969385
TDP1	-0.559997041847443
TFPI	
ABCC4	
USP4	-0.0645683002847047
FASTKD2	-0.148076798090894
NAXD	2.79254408976239
C11orf68	0.832407219262495
BRPF1	0.0274742539944771
DAAM1	
RIPK2	-0.2265944156896
ERCC5	0.422912955957774
ABLIM3	
SIKE1	-0.426841578511512
SLC25A4	-0.662034165687981
AIDA	-0.199770819128663
MICALL1	
SARM1	
BRAP	1.56949465039513
TAF4	0.823401142411066
SLC25A12	0.441601292612958
ZNF8	
RABGAP1	-0.0706304438451318
ZNF451	-1.47865974709176
MYB	0.0267945171817346
SDE2	-0.420095493486068
CHMP3	0.173683254697084
GAB2	
ZNF414	
UBE4A	-0.306115310626294
